step,avg_len,avg_score,n,pos_len,neg_len
55,2976.16796875,0.73828125,256,2581.8835978835978,4088.402985074627
56,2735.66015625,0.8203125,256,2437.6809523809525,4096.0
57,2593.90234375,0.9140625,256,2457.8547008547007,4040.9545454545455
58,2825.69140625,0.7421875,256,2387.3105263157895,4087.6969696969695
59,2312.8125,0.93359375,256,2241.0,3322.4117647058824
60,3150.234375,0.78125,256,2897.15,4054.1071428571427
61,2698.984375,0.8515625,256,2480.0183486238534,3955.157894736842
62,2457.28515625,0.7421875,256,1906.1368421052632,4043.9242424242425
63,2569.80078125,0.890625,256,2394.2631578947367,3999.1785714285716
64,2222.90625,0.9140625,256,2058.491452991453,3971.681818181818
65,2660.62109375,0.7890625,256,2303.237623762376,3997.5
66,2100.58984375,0.953125,256,2023.0409836065573,3677.4166666666665
67,2603.69140625,0.875,256,2397.5535714285716,4046.65625
68,2404.56640625,0.90625,256,2291.887931034483,3493.7916666666665
69,2539.77734375,0.84375,256,2320.6296296296296,3723.175
70,2681.38671875,0.8046875,256,2380.839805825243,3919.64
71,2647.0390625,0.82421875,256,2389.0,3856.9555555555557
72,2254.08203125,0.87890625,256,2022.0711111111111,3938.032258064516
73,2177.80859375,0.8828125,256,1957.7654867256638,3835.4666666666667
74,2517.26171875,0.91796875,256,2391.7531914893616,3921.7619047619046
75,2361.03515625,0.87109375,256,2108.237668161435,4069.3333333333335
76,2497.05859375,0.94921875,256,2436.01646090535,3638.076923076923
77,2733.90234375,0.84375,256,2538.7083333333335,3787.95
78,2632.55078125,0.90625,256,2498.2586206896553,3930.7083333333335
79,2744.07421875,0.828125,256,2489.2028301886794,3972.090909090909
80,2236.82421875,0.91796875,256,2117.68085106383,3570.095238095238
81,2391.32421875,0.82421875,256,2197.654028436019,3299.4222222222224
82,2514.87109375,0.81640625,256,2316.3014354066986,3397.872340425532
83,2453.74609375,0.83984375,256,2234.125581395349,3605.4146341463415
84,2376.1171875,0.9140625,256,2223.0897435897436,4003.7727272727275
85,2710.48828125,0.89453125,256,2560.2183406113536,3985.0
86,2277.75,0.90625,256,2202.4655172413795,3005.5
87,2266.5859375,0.921875,256,2121.563559322034,3977.85
88,1750.765625,0.9296875,256,1612.327731092437,3581.222222222222
89,2028.765625,0.9609375,256,1976.158536585366,3322.9
90,2575.12109375,0.81640625,256,2246.535885167464,4036.276595744681
91,3042.71484375,0.78515625,256,2765.1243781094527,4057.181818181818
92,2540.41796875,0.9296875,256,2422.768907563025,4096.0
93,2126.84765625,0.97265625,256,2077.2248995983937,3892.0
94,2542.41796875,0.84765625,256,2315.8341013824884,3803.153846153846
95,2936.05078125,0.8203125,256,2694.042857142857,4040.8695652173915
96,2539.12109375,0.8671875,256,2300.6801801801803,4096.0
97,2377.14453125,0.8125,256,2036.3509615384614,3853.9166666666665
98,2901.6015625,0.87890625,256,2803.3866666666668,3614.451612903226
99,2184.14453125,0.828125,256,1813.9905660377358,3967.6136363636365
100,2314.57421875,0.859375,256,2092.581818181818,3671.1944444444443
101,2235.43359375,0.87109375,256,2022.5964125560538,3673.6969696969695
102,1844.49609375,0.9765625,256,1798.04,3780.1666666666665
103,2434.7109375,0.8203125,256,2079.304761904762,4057.217391304348
104,1975.4921875,0.91015625,256,1768.3605150214592,4073.8260869565215
105,2511.58984375,0.89453125,256,2325.471615720524,4090.1481481481483
106,2395.87109375,0.8359375,256,2120.2897196261683,3800.0238095238096
107,1869.7578125,0.9375,256,1785.875,3128.0
108,2449.13671875,0.875,256,2249.125,3849.21875
109,2483.64453125,0.8984375,256,2319.465217391304,3936.0
110,2509.7890625,0.82421875,256,2245.9810426540284,3746.7555555555555
111,2482.16015625,0.84375,256,2195.0185185185187,4032.725
112,2424.72265625,0.765625,256,1933.2755102040817,4030.116666666667
113,2365.8515625,0.921875,256,2302.3686440677966,3114.95
114,2093.53125,0.89453125,256,1996.9650655021835,2912.5555555555557
115,2110.75390625,0.88671875,256,1882.1321585903083,3900.310344827586
116,2013.015625,0.91015625,256,1820.4721030042917,3963.5652173913045
117,1991.66796875,0.96484375,256,1921.3684210526317,3921.0
118,1889.78515625,0.9609375,256,1812.7113821138212,3785.8
119,2542.703125,0.9140625,256,2411.4529914529912,3938.7272727272725
120,2372.6171875,0.84375,256,2053.472222222222,4096.0
121,2343.16015625,0.859375,256,2256.681818181818,2871.6388888888887
122,2117.9140625,0.90625,256,2010.0560344827586,3160.5416666666665
123,2117.83203125,0.87109375,256,1865.9013452914799,3820.2727272727275
124,2345.95703125,0.859375,256,2065.4045454545453,4060.4444444444443
125,2167.3828125,0.85546875,256,1954.7990867579908,3425.6486486486488
126,2147.83984375,0.8984375,256,1935.595652173913,4025.3846153846152
127,2428.32421875,0.859375,256,2179.3136363636363,3950.0555555555557
128,2565.90234375,0.83203125,256,2317.112676056338,3798.279069767442
129,2775.0390625,0.890625,256,2631.1315789473683,3946.8571428571427
130,2174.78515625,0.9296875,256,2058.6008403361343,3711.0
131,2490.50390625,0.81640625,256,2178.334928229665,3878.659574468085
132,1663.94140625,0.98828125,256,1643.8695652173913,3356.6666666666665
133,2416.73828125,0.84765625,256,2145.15668202765,3927.846153846154
134,2151.71484375,0.890625,256,1938.1754385964912,3890.535714285714
135,1720.25390625,0.91796875,256,1762.5659574468084,1246.7619047619048
136,1672.21484375,0.93359375,256,1589.5271966527196,2834.705882352941
137,2479.8515625,0.921875,256,2347.0677966101694,4046.7
138,1874.62109375,0.91796875,256,1744.0127659574468,3336.190476190476
139,2500.25,0.88671875,256,2333.942731277533,3802.0344827586205
140,2068.8359375,0.890625,256,1940.3157894736842,3115.3571428571427
141,2086.40625,0.8984375,256,1922.3739130434783,3537.4615384615386
142,2039.046875,0.93359375,256,1915.4686192468619,3776.4117647058824
143,2169.30078125,0.953125,256,2096.9754098360654,3639.9166666666665
144,2269.34765625,0.8046875,256,2034.4466019417475,3237.14
145,2202.03515625,0.91015625,256,2057.0858369098714,3670.4347826086955
146,2280.36328125,0.890625,256,2100.8991228070176,3741.714285714286
147,2294.65234375,0.94140625,256,2188.6846473029045,3997.2
148,2124.98828125,0.875,256,2058.964285714286,2587.15625
149,2104.796875,0.9609375,256,2054.9146341463415,3331.9
150,2046.62890625,0.875,256,1829.2098214285713,3568.5625
151,2037.15625,0.984375,256,2013.9920634920634,3496.5
152,2197.08203125,0.87109375,256,2026.372197309417,3350.6666666666665
153,1937.3828125,0.9140625,256,1764.931623931624,3771.6363636363635
154,2392.77734375,0.8125,256,2090.706730769231,3701.75
155,2041.5625,0.93359375,256,1915.4644351464435,3814.3529411764707
156,1807.76171875,0.97265625,256,1781.3975903614457,2745.5714285714284
157,2515.609375,0.84765625,256,2398.1935483870966,3168.923076923077
158,1865.06640625,0.9140625,256,1834.2820512820513,2192.5
159,2211.484375,0.8515625,256,1906.3119266055046,3962.2105263157896
160,1994.18359375,0.8984375,256,1870.5782608695652,3087.6153846153848
161,2142.73828125,0.84375,256,1848.351851851852,3732.425
162,2294.421875,0.9375,256,2275.866666666667,2572.75
163,1852.0703125,0.91796875,256,1669.9659574468085,3889.904761904762
164,1595.58203125,0.94140625,256,1457.8589211618257,3808.3333333333335
165,2336.94921875,0.91015625,256,2203.107296137339,3692.8260869565215
166,1982.68359375,0.9453125,256,1882.0206611570247,3722.714285714286
167,2386.4375,0.91796875,256,2251.536170212766,3896.0476190476193
168,2391.99609375,0.87890625,256,2241.52,3484.1612903225805
169,2035.171875,0.94140625,256,1918.7261410788383,3906.0666666666666
170,1807.5,0.8671875,256,1686.3063063063064,2598.823529411765
171,2099.35546875,0.921875,256,1944.25,3929.6
172,1758.1875,0.96875,256,1721.858870967742,2884.375
173,2065.8125,0.8984375,256,1861.7521739130434,3870.9615384615386
174,2460.32421875,0.81640625,256,2215.1435406698565,3550.595744680851
175,2212.0625,0.83984375,256,1905.893023255814,3817.5853658536585
176,1778.74609375,0.8984375,256,1665.5521739130436,2780.076923076923
177,1964.296875,0.9375,256,1822.4083333333333,4092.625
178,2686.203125,0.828125,256,2559.0471698113206,3298.8636363636365
179,2328.73828125,0.87890625,256,2133.0577777777776,3749.0
180,2145.2421875,0.8203125,256,1902.9476190476191,3251.3695652173915
181,2111.03515625,0.91015625,256,1919.450643776824,4051.8695652173915
182,1947.203125,0.9609375,256,1921.678861788618,2575.1
183,1833.28125,0.84765625,256,1513.147465437788,3614.5384615384614
184,2103.7578125,0.88671875,256,1916.52422907489,3569.344827586207
185,2055.0859375,0.87890625,256,1900.48,3177.2258064516127
186,1786.06640625,0.9453125,256,1736.595041322314,2641.214285714286
187,2178.10546875,0.859375,256,1976.6227272727272,3409.3888888888887
188,2110.046875,0.83203125,256,1926.962441314554,3016.953488372093
189,1948.25,0.9296875,256,1816.8025210084033,3686.277777777778
190,1954.7421875,0.90625,256,1892.0344827586207,2560.9166666666665
191,1747.34765625,0.96875,256,1689.342741935484,3545.5
192,1660.26171875,0.97265625,256,1605.0843373493976,3623.0
193,2299.46875,0.8515625,256,2078.4311926605506,3567.5263157894738
194,1806.32421875,0.890625,256,1581.5219298245613,3636.8571428571427
195,1938.8828125,0.875,256,1757.9910714285713,3205.125
196,2286.50390625,0.828125,256,2105.646226415094,3157.909090909091
197,2425.83203125,0.8046875,256,2239.354368932039,3194.12
198,2170.60546875,0.9296875,256,2030.6764705882354,4020.777777777778
199,2218.74609375,0.92578125,256,2075.0675105485234,4010.9473684210525
200,1746.5,0.9609375,256,1682.2317073170732,3327.5
201,2229.015625,0.90625,256,2048.4612068965516,3974.375
202,2099.42578125,0.8515625,256,1827.5779816513761,3658.9736842105262
203,1912.55078125,0.8828125,256,1788.774336283186,2845.0
204,2388.734375,0.7890625,256,1981.1138613861385,3913.537037037037
205,2009.15234375,0.92578125,256,1863.0632911392406,3831.4210526315787
206,2243.99609375,0.9296875,256,2158.214285714286,3378.222222222222
207,2017.41015625,0.90234375,256,1840.077922077922,3655.96
208,2414.484375,0.82421875,256,2091.1516587677725,3930.5555555555557
209,2100.87109375,0.796875,256,1898.4068627450981,2895.153846153846
210,2138.234375,0.90234375,256,1995.8398268398269,3453.96
211,2104.8203125,0.92578125,256,1980.6708860759493,3653.4210526315787
212,1955.1328125,0.875,256,1707.3705357142858,3689.46875
213,2272.37109375,0.83984375,256,2137.9255813953487,2977.390243902439
214,1900.03125,0.8984375,256,1737.1782608695653,3340.653846153846
215,2251.2109375,0.8515625,256,2094.348623853211,3151.1052631578946
216,2152.05078125,0.8828125,256,1925.358407079646,3859.8
217,1980.89453125,0.95703125,256,1900.8857142857144,3762.909090909091
218,1578.82421875,0.9765625,256,1544.34,3015.6666666666665
219,1923.2734375,0.921875,256,1784.6228813559321,3559.35
220,2019.62890625,0.93359375,256,1909.7489539748954,3564.4117647058824
221,2747.421875,0.828125,256,2479.014150943396,4040.659090909091
222,1583.12109375,0.9609375,256,1534.5853658536585,2777.1
223,1583.0078125,0.96484375,256,1514.8582995951417,3453.3333333333335
224,2278.56640625,0.83984375,256,2030.2790697674418,3580.560975609756
225,2427.09765625,0.75,256,2186.0052083333335,3150.375
226,1823.796875,0.93359375,256,1694.2803347280335,3644.6470588235293
227,2268.2734375,0.80859375,256,1990.8840579710145,3440.1020408163267
228,2049.11328125,0.86328125,256,1809.2036199095023,3563.9714285714285
229,2257.76171875,0.92578125,256,2168.805907172996,3367.3684210526317
230,2027.3046875,0.91015625,256,1889.5321888412018,3423.0
231,2000.70703125,0.921875,256,1838.427966101695,3915.6
232,2380.58203125,0.84765625,256,2081.082949308756,4047.025641025641
233,2005.85546875,0.96875,256,1947.4475806451612,3816.5
234,2119.203125,0.921875,256,1964.8940677966102,3940.05
235,2124.078125,0.8828125,256,1914.5221238938052,3702.733333333333
236,2169.91015625,0.921875,256,2056.8771186440677,3503.7
237,2306.3828125,0.93359375,256,2194.2719665271966,3882.529411764706
238,2525.23046875,0.79296875,256,2208.216748768473,3739.4528301886794
239,1798.13671875,0.94921875,256,1743.7736625514403,2814.3076923076924
240,2500.35546875,0.90234375,256,2378.7316017316016,3624.16
241,2844.63671875,0.80078125,256,2551.639024390244,4022.372549019608
242,2189.421875,0.90625,256,2059.0344827586205,3449.8333333333335
243,2184.2109375,0.8828125,256,2018.41592920354,3433.2
244,1824.30078125,0.9296875,256,1761.7016806722688,2652.0
245,1805.26953125,0.92578125,256,1750.5569620253164,2487.7368421052633
246,2086.95703125,0.81640625,256,1870.66985645933,3048.744680851064
247,1743.02734375,0.984375,256,1743.154761904762,1735.0
248,2125.33984375,0.875,256,2006.78125,2955.25
249,2110.8046875,0.890625,256,1941.7543859649122,3487.3571428571427
250,1669.1328125,0.921875,256,1490.385593220339,3778.35
251,1817.76171875,0.93359375,256,1710.020920502092,3332.470588235294
252,1978.60546875,0.953125,256,1918.061475409836,3209.6666666666665
253,2075.90234375,0.84765625,256,1901.7834101382489,3044.7179487179487
254,1785.62890625,0.8984375,256,1728.3260869565217,2292.5384615384614
255,1699.07421875,0.98828125,256,1670.6521739130435,4096.0
256,2152.09765625,0.90234375,256,1996.0692640692641,3593.8
257,2033.83203125,0.98046875,256,1999.199203187251,3772.4
258,1891.375,0.921875,256,1798.915254237288,2982.4
259,1848.16015625,0.9375,256,1727.9166666666667,3651.8125
260,1753.171875,0.9609375,256,1711.5569105691056,2776.9
261,2173.5078125,0.8828125,256,1964.5973451327434,3747.3
262,1777.3671875,0.953125,256,1739.22131147541,2553.0
263,1704.6875,0.90625,256,1615.301724137931,2568.75
264,2099.12890625,0.81640625,256,1873.4258373205741,3102.7872340425533
265,1959.7734375,0.890625,256,1782.1929824561403,3405.785714285714
266,1845.82421875,0.90625,256,1711.0818965517242,3148.3333333333335
267,2277.71484375,0.91015625,256,2115.450643776824,3921.521739130435
268,2582.484375,0.80078125,256,2230.5170731707317,3997.2549019607845
269,2014.72265625,0.90625,256,1841.9741379310344,3684.625
270,2551.296875,0.89453125,256,2433.6681222707425,3548.962962962963
271,2288.45703125,0.80078125,256,1953.9414634146342,3633.078431372549
272,1555.9765625,0.9609375,256,1529.6138211382113,2204.5
273,1904.58203125,0.89453125,256,1674.6375545851529,3854.8518518518517
274,1872.0390625,0.96484375,256,1865.2145748987855,2059.3333333333335
275,2084.94921875,0.9609375,256,2023.5853658536585,3594.5
276,1988.7265625,0.8671875,256,1926.8918918918919,2392.470588235294
277,2308.91015625,0.93359375,256,2196.121338912134,3894.5882352941176
278,2203.5859375,0.90625,256,2046.5603448275863,3721.5
279,1516.84375,0.9765625,256,1464.524,3696.8333333333335
280,2493.703125,0.875,256,2376.4151785714284,3314.71875
281,1909.30078125,0.8515625,256,1710.0275229357799,3052.5
282,1590.6640625,0.93359375,256,1501.1589958158995,2849.0
283,1750.63671875,0.93359375,256,1624.008368200837,3530.8823529411766
284,2033.33984375,0.90234375,256,1885.4199134199134,3400.12
285,2342.78515625,0.828125,256,2022.5896226415093,3885.5454545454545
286,1506.59765625,0.95703125,256,1406.391836734694,3738.4545454545455
287,1939.84765625,0.93359375,256,1815.7196652719665,3684.9411764705883
288,1822.80078125,0.94921875,256,1785.9259259259259,2512.076923076923
289,2315.58984375,0.8828125,256,2241.592920353982,2873.0333333333333
290,1959.703125,0.84765625,256,1795.2811059907833,2874.5641025641025
291,2100.609375,0.8671875,256,1838.6486486486488,3811.0588235294117
292,1523.921875,0.9765625,256,1480.76,3322.3333333333335
293,1649.87890625,0.95703125,256,1558.4734693877551,3685.7272727272725
294,2084.796875,0.875,256,1898.4598214285713,3389.15625
295,1884.90234375,0.94921875,256,1803.9135802469136,3398.769230769231
296,1520.65234375,0.98046875,256,1496.8924302788844,2713.4
297,2245.67578125,0.8984375,256,2164.4695652173914,2964.0384615384614
298,2152.66796875,0.87890625,256,1970.9644444444446,3471.483870967742
299,1984.90234375,0.90234375,256,1773.1991341991343,3941.04
300,2171.87890625,0.83984375,256,1999.4046511627907,3076.317073170732
301,1839.3671875,0.94921875,256,1779.2181069958847,2963.6923076923076
302,2226.86328125,0.81640625,256,1953.846889952153,3440.9148936170213
303,2254.09375,0.9140625,256,2137.3888888888887,3495.409090909091
304,1716.796875,0.99609375,256,1711.756862745098,3002.0
305,2254.5234375,0.921875,256,2154.665254237288,3432.85
306,1908.1171875,0.859375,256,1682.7818181818182,3285.1666666666665
307,1800.265625,0.87890625,256,1631.0044444444445,3028.7741935483873
308,1638.81640625,0.9765625,256,1612.92,2717.8333333333335
309,2187.40234375,0.84375,256,1893.236111111111,3775.9
310,2465.984375,0.765625,256,2047.591836734694,3832.733333333333
311,1850.203125,0.9375,256,1741.5833333333333,3479.5
312,2059.4609375,0.93359375,256,1932.2175732217572,3848.3529411764707
313,1763.7734375,0.97265625,256,1713.9397590361446,3536.4285714285716
314,1797.68359375,0.953125,256,1759.9959016393443,2564.0
315,1698.59375,0.9453125,256,1575.1239669421489,3832.8571428571427
316,2166.82421875,0.91796875,256,2012.0468085106384,3898.8571428571427
317,2191.54296875,0.84765625,256,1852.9354838709678,4075.5897435897436
318,1868.25390625,0.8359375,256,1616.2242990654206,3152.404761904762
319,2378.09765625,0.85546875,256,2154.1187214611873,3703.810810810811
320,2076.4140625,0.91015625,256,1960.8497854077252,3247.1304347826085
321,1892.515625,0.921875,256,1715.6186440677966,3979.9
322,1936.7265625,0.92578125,256,1810.3459915611813,3513.157894736842
323,1918.59375,0.953125,256,1831.217213114754,3695.25
324,2084.8046875,0.87890625,256,1989.2222222222222,2778.548387096774
325,1528.5703125,0.98828125,256,1520.0592885375495,2246.3333333333335
326,2362.61328125,0.90234375,256,2226.6666666666665,3618.76
327,1593.53125,0.88671875,256,1479.0969162995596,2489.2758620689656
328,2160.859375,0.87109375,256,2019.0896860986547,3118.878787878788
329,1557.24609375,0.94921875,256,1443.1687242798355,3689.6153846153848
330,2051.20703125,0.75390625,256,1771.5336787564768,2907.9841269841268
331,1976.56640625,0.8515625,256,1742.8440366972477,3317.3947368421054
332,2096.359375,0.90625,256,1908.4224137931035,3913.0833333333335
333,2169.6796875,0.94140625,256,2054.954356846473,4012.9333333333334
334,1864.34375,0.890625,256,1735.092105263158,2916.8214285714284
335,2050.9921875,0.87109375,256,1926.762331838565,2890.4848484848485
336,1935.64453125,0.94921875,256,1855.2469135802469,3438.4615384615386
337,1862.390625,0.9296875,256,1722.218487394958,3715.777777777778
338,1598.05859375,0.96875,256,1534.4032258064517,3571.375
339,2115.875,0.875,256,1892.138392857143,3682.03125
340,1950.21875,0.91796875,256,1956.0425531914893,1885.047619047619
341,2130.87109375,0.89453125,256,1907.1528384279477,4028.3333333333335
342,1964.76171875,0.9140625,256,1767.7435897435898,4060.318181818182
343,1788.1328125,0.85546875,256,1758.337899543379,1964.4864864864865
344,1904.02734375,0.88671875,256,1781.9339207048458,2859.7241379310344
345,1655.953125,0.94140625,256,1522.0746887966804,3806.9333333333334
346,1987.19921875,0.8984375,256,1859.2043478260869,3119.4615384615386
347,2351.93359375,0.83984375,256,2165.153488372093,3331.390243902439
348,1751.484375,0.9296875,256,1666.1218487394958,2880.1666666666665
349,2107.0703125,0.94140625,256,2025.680497925311,3414.733333333333
350,2116.015625,0.91796875,256,1978.2212765957447,3658.0
351,2122.1015625,0.8359375,256,1899.9392523364486,3254.0714285714284
352,1684.578125,0.97265625,256,1621.9477911646586,3912.4285714285716
353,2708.37109375,0.89453125,256,2562.2008733624452,3948.1111111111113
354,2036.53515625,0.8671875,256,1966.1126126126126,2496.3529411764707
355,1711.53125,0.9375,256,1600.1416666666667,3382.375
356,1843.91015625,0.9453125,256,1774.9173553719008,3036.5
357,2393.640625,0.86328125,256,2200.660633484163,3612.1714285714284
358,1983.34375,0.859375,256,1715.6772727272728,3619.0833333333335
359,2323.8046875,0.87890625,256,2138.6755555555555,3667.483870967742
360,1808.6484375,0.93359375,256,1680.8953974895398,3604.705882352941
361,1969.0859375,0.9296875,256,1887.3529411764705,3049.777777777778
362,2061.17578125,0.953125,256,1982.1762295081967,3667.5
363,1955.1484375,0.84765625,256,1729.811059907834,3208.948717948718
364,2063.20703125,0.9296875,256,1946.59243697479,3605.1111111111113
365,1692.453125,0.92578125,256,1647.8143459915611,2249.2631578947367
366,1613.0546875,0.8984375,256,1594.7217391304348,1775.2307692307693
367,1566.33203125,0.97265625,256,1510.6626506024097,3546.5714285714284
368,1945.37890625,0.8984375,256,1850.5521739130436,2784.230769230769
369,1847.01171875,0.91015625,256,1723.4077253218884,3099.1739130434785
370,2185.6875,0.9140625,256,2009.931623931624,4055.090909090909
371,1697.26953125,0.92578125,256,1601.042194092827,2897.5789473684213
372,1810.109375,0.91015625,256,1663.236051502146,3298.0
373,2088.11328125,0.8828125,256,1877.2610619469026,3676.5333333333333
374,1824.0,0.94140625,256,1729.5809128630706,3341.0
375,2006.93359375,0.9375,256,1917.9291666666666,3342.0
376,1551.98828125,0.96484375,256,1511.6113360323886,2660.1111111111113
377,2181.61328125,0.8359375,256,1818.3504672897195,4032.5238095238096
378,1896.703125,0.9140625,256,1741.4957264957266,3547.5454545454545
379,1913.09765625,0.9296875,256,1754.890756302521,4004.9444444444443
380,2052.04296875,0.9453125,256,1999.409090909091,2961.8571428571427
381,1847.4921875,0.8359375,256,1647.228971962617,2867.8809523809523
382,1873.33984375,0.890625,256,1722.469298245614,3101.8571428571427
383,1794.13671875,0.94921875,256,1706.358024691358,3434.923076923077
384,1877.140625,0.8671875,256,1777.1936936936936,2529.735294117647
385,1659.0390625,0.97265625,256,1608.9839357429719,3439.5714285714284
386,1832.640625,0.87109375,256,1516.7354260089687,3967.3939393939395
387,1688.47265625,0.9140625,256,1466.7435897435898,4046.8636363636365
388,1611.97265625,0.94921875,256,1486.2469135802469,3962.076923076923
389,2204.83984375,0.9140625,256,2040.1025641025642,3957.0454545454545
390,2271.04296875,0.82421875,256,2083.094786729858,3152.311111111111
391,1683.26171875,0.96484375,256,1617.6477732793521,3484.0
392,1723.01171875,0.9140625,256,1661.0811965811965,2381.7272727272725
393,1994.09375,0.921875,256,1829.5296610169491,3935.95
394,2079.60546875,0.92578125,256,1975.789029535865,3374.5789473684213
395,1785.1015625,0.984375,256,1756.9166666666667,3560.75
396,1735.6484375,0.89453125,256,1568.4235807860262,3153.962962962963
397,1755.90625,0.96875,256,1680.4193548387098,4096.0
398,2093.0,0.90625,256,1979.0560344827586,3194.4583333333335
399,1856.0546875,0.875,256,1702.825892857143,2928.65625
400,1678.3125,0.95703125,256,1613.0816326530612,3131.181818181818
401,1996.15625,0.890625,256,1845.5745614035088,3222.3214285714284
402,1820.50390625,0.9375,256,1722.2833333333333,3293.8125
403,1992.515625,0.953125,256,1898.5901639344263,3902.3333333333335
404,1895.2890625,0.921875,256,1751.7881355932204,3588.6
405,2014.078125,0.95703125,256,1953.8285714285714,3356.0
406,2217.046875,0.8828125,256,1980.3716814159293,4000.0
407,1562.1953125,0.97265625,256,1509.7991967871485,3426.0
408,1664.30859375,0.84375,256,1390.7453703703704,3141.55
409,1629.66015625,0.8828125,256,1490.7610619469026,2676.0333333333333
410,1737.9296875,0.94921875,256,1664.8683127572017,3103.6153846153848
411,2321.34375,0.85546875,256,2150.698630136986,3331.3783783783783
412,2004.76953125,0.90625,256,1858.8362068965516,3415.4583333333335
413,1816.515625,0.9296875,256,1666.2899159663866,3802.8333333333335
414,1870.50390625,0.86328125,256,1577.2669683257918,3722.0857142857144
415,2252.98046875,0.82421875,256,1981.7867298578199,3524.5777777777776
416,1641.5390625,0.8828125,256,1457.7079646017698,3026.4
417,1961.8046875,0.86328125,256,1721.7330316742082,3477.6857142857143
418,1705.91015625,0.9609375,256,1655.2154471544716,2953.0
419,1470.0703125,0.984375,256,1454.7619047619048,2434.5
420,2017.71875,0.91796875,256,1955.6893617021276,2711.8571428571427
421,1831.234375,0.95703125,256,1756.461224489796,3496.6363636363635
422,2001.796875,0.90234375,256,1860.3203463203463,3309.04
423,2055.18359375,0.87890625,256,1990.4844444444445,2524.7741935483873
424,1716.94921875,0.921875,256,1622.0084745762713,2837.25
425,1625.265625,0.9765625,256,1604.896,2474.0
426,1386.15625,0.9375,256,1214.65,3958.75
427,1854.875,0.9140625,256,1717.4273504273503,3316.818181818182
428,1522.3203125,0.9609375,256,1455.0040650406504,3178.3
429,1881.4609375,0.94140625,256,1821.0829875518673,2851.5333333333333
430,1985.7109375,0.81640625,256,1625.090909090909,3589.31914893617
431,1717.29296875,0.8828125,256,1469.924778761062,3580.8
