step,avg_len,avg_score,n,pos_len,neg_len
68,2422.9609375,0.90234375,256,2315.4329004329006,3416.52
69,2496.56640625,0.84375,256,2287.574074074074,3625.125
70,2675.0546875,0.8125,256,2383.985576923077,3936.3541666666665
71,2630.3671875,0.84765625,256,2393.599078341014,3947.769230769231
72,2212.484375,0.90625,256,2030.9956896551723,3966.875
73,2065.140625,0.87890625,256,1857.8266666666666,3569.8387096774195
74,2492.484375,0.91796875,256,2378.323404255319,3770.0
75,2354.1640625,0.8203125,256,2014.5047619047618,3904.782608695652
76,2453.16796875,0.9140625,256,2333.696581196581,3723.909090909091
77,2595.2109375,0.87109375,256,2432.080717488789,3697.5757575757575
78,2565.59375,0.90234375,256,2438.6233766233768,3738.8
79,2727.41015625,0.82421875,256,2455.60663507109,4001.866666666667
80,2135.609375,0.94140625,256,2069.2904564315354,3201.133333333333
81,2348.1796875,0.83203125,256,2153.347417840376,3313.279069767442
82,2450.3984375,0.83984375,256,2287.702325581395,3303.560975609756
83,2404.5078125,0.82421875,256,2166.1895734597156,3521.9555555555557
84,2355.78125,0.87890625,256,2135.777777777778,3952.5806451612902
85,2618.703125,0.90625,256,2494.625,3818.125
86,2180.953125,0.8828125,256,2097.641592920354,2808.5666666666666
87,2152.46875,0.91796875,256,1990.6468085106383,3963.3333333333335
88,1695.09765625,0.94921875,256,1589.4362139917696,3670.153846153846
89,1921.95703125,0.96484375,256,1842.740890688259,4096.0
90,2589.04296875,0.8359375,256,2298.5280373831774,4069.285714285714
91,2977.28515625,0.8125,256,2735.721153846154,4024.0625
92,2438.359375,0.921875,256,2297.8813559322034,4096.0
93,2037.95703125,0.9609375,256,1997.479674796748,3033.7
94,2485.7265625,0.83984375,256,2211.260465116279,3925.0
95,2897.0703125,0.80859375,256,2656.913043478261,3911.612244897959
96,2506.7109375,0.8359375,256,2219.378504672897,3970.7380952380954
97,2393.82421875,0.765625,256,1977.2397959183672,3754.6666666666665
98,2799.9375,0.87890625,256,2667.8888888888887,3758.3548387096776
99,2091.28515625,0.8359375,256,1728.0467289719627,3942.0714285714284
100,2249.37109375,0.87890625,256,2050.213333333333,3694.8709677419356
101,2200.66796875,0.890625,256,1997.2105263157894,3857.3928571428573
102,1765.62109375,0.94921875,256,1649.4979423868313,3936.230769230769
103,2354.25390625,0.83203125,256,2011.7887323943662,4050.6511627906975
104,1938.625,0.9296875,256,1775.6974789915967,4092.8888888888887
105,2523.421875,0.89453125,256,2340.157205240175,4077.777777777778
106,2335.75390625,0.85546875,256,2085.1643835616437,3818.972972972973
107,1806.7734375,0.96875,256,1771.1854838709678,2910.0
108,2365.39453125,0.87109375,256,2151.152466367713,3813.151515151515
109,2511.8671875,0.89453125,256,2353.707423580786,3853.296296296296
110,2491.5078125,0.8203125,256,2170.609523809524,3956.478260869565
111,2471.9921875,0.84375,256,2182.375,4035.925
112,2354.82421875,0.80078125,256,1922.4926829268293,4092.627450980392
113,2309.625,0.9296875,256,2281.8067226890757,2677.4444444444443
114,2091.9609375,0.875,256,1955.919642857143,3044.25
115,2025.44140625,0.94921875,256,1914.670781893004,4096.0
116,1901.53125,0.91015625,256,1704.8798283261804,3893.695652173913
117,1966.12890625,0.95703125,256,1874.069387755102,4016.5454545454545
118,1910.88671875,0.97265625,256,1849.4578313253012,4096.0
119,2544.26953125,0.8671875,256,2337.8693693693695,3891.9411764705883
120,2306.15234375,0.86328125,256,2024.8868778280544,4082.1428571428573
121,2310.2421875,0.86328125,256,2238.0904977375567,2765.8285714285716
122,2053.52734375,0.9140625,256,1960.3931623931624,3044.1363636363635
123,2120.8359375,0.8671875,256,1855.081081081081,3856.0588235294117
124,2328.26953125,0.81640625,256,1933.157894736842,4085.255319148936
125,2205.91796875,0.859375,256,1999.3363636363636,3468.3611111111113
126,2096.9609375,0.9140625,256,1925.2692307692307,3923.1363636363635
127,2387.8125,0.890625,256,2186.8201754385964,4024.464285714286
128,2597.28515625,0.84765625,256,2383.8341013824884,3784.948717948718
129,2753.2421875,0.87890625,256,2586.6444444444446,3962.4193548387098
130,2138.22265625,0.96484375,256,2066.886639676113,4096.0
131,2450.4765625,0.80078125,256,2117.541463414634,3788.7450980392155
132,1673.5546875,0.98828125,256,1656.2687747035573,3131.3333333333335
133,2422.50390625,0.85546875,256,2180.904109589041,3852.5135135135133
134,2127.66796875,0.90625,256,1932.7672413793102,4011.7083333333335
135,1747.90234375,0.91796875,256,1791.7531914893616,1257.1904761904761
136,1624.0,0.92578125,256,1551.9535864978902,2522.684210526316
137,2498.546875,0.92578125,256,2398.0,3752.7368421052633
138,1846.015625,0.94140625,256,1742.850622406639,3503.5333333333333
139,2535.2421875,0.9140625,256,2398.5042735042734,3989.6363636363635
140,2055.8203125,0.859375,256,1891.6636363636364,3059.0
141,2085.21484375,0.93359375,256,1960.5648535564853,3837.6470588235293
142,2017.73828125,0.92578125,256,1884.789029535865,3676.1052631578946
143,2222.25390625,0.90234375,256,2059.714285714286,3724.12
144,2207.171875,0.8203125,256,1981.2619047619048,3238.5
145,2173.7734375,0.88671875,256,1958.273127753304,3860.6206896551726
146,2294.72265625,0.890625,256,2101.1140350877195,3871.25
147,2260.53515625,0.9609375,256,2185.9227642276423,4096.0
148,2083.1796875,0.87109375,256,2010.237668161435,2576.090909090909
149,2148.8359375,0.953125,256,2091.6721311475408,3311.1666666666665
150,2045.97265625,0.8828125,256,1861.787610619469,3433.5
151,2113.13671875,0.9765625,256,2072.136,3821.5
152,2126.875,0.88671875,256,1999.9911894273127,3120.0689655172414
153,1951.6484375,0.93359375,256,1799.121338912134,4096.0
154,2347.17578125,0.8046875,256,2065.276699029126,3508.6
155,1980.70703125,0.92578125,256,1834.0590717299579,3809.9473684210525
156,1841.84375,0.96484375,256,1801.1862348178138,2957.6666666666665
157,2585.83984375,0.7890625,256,2396.039603960396,3295.8333333333335
158,1853.4140625,0.921875,256,1805.5466101694915,2418.25
159,2218.0390625,0.8671875,256,1944.6891891891892,4002.8529411764707
160,1934.30078125,0.8515625,256,1696.380733944954,3299.2105263157896
161,2169.37890625,0.8515625,256,1874.302752293578,3862.184210526316
162,2310.984375,0.93359375,256,2246.8661087866108,3212.4117647058824
163,1973.11328125,0.8671875,256,1683.1576576576576,3866.3529411764707
164,1592.20703125,0.9453125,256,1476.51652892562,3592.0
165,2402.73046875,0.90234375,256,2256.0476190476193,3758.08
166,1987.796875,0.9296875,256,1844.764705882353,3879.0
167,2405.2578125,0.8984375,256,2220.269565217391,4041.6923076923076
168,2281.49609375,0.89453125,256,2117.3013100436683,3674.1111111111113
169,2057.68359375,0.94140625,256,1943.8672199170123,3886.3333333333335
170,1829.78515625,0.8828125,256,1678.0,2973.233333333333
171,2088.79296875,0.9140625,256,1920.448717948718,3879.3636363636365
172,1780.78515625,0.93359375,256,1671.2301255230125,3321.0
173,1969.12890625,0.9375,256,1840.8083333333334,3893.9375
174,2503.6640625,0.82421875,256,2268.5734597156397,3605.9777777777776
175,2134.12890625,0.83203125,256,1880.4319248826291,3390.813953488372
176,1750.9453125,0.9140625,256,1674.042735042735,2568.909090909091
177,1987.6171875,0.91015625,256,1795.107296137339,3937.8260869565215
178,2779.28515625,0.796875,256,2556.622549019608,3652.8076923076924
179,2340.6015625,0.8671875,256,2118.527027027027,3790.6176470588234
180,2166.12890625,0.81640625,256,1890.3014354066986,3392.68085106383
181,2092.703125,0.890625,256,1897.1666666666667,3684.9285714285716
182,1948.9609375,0.9453125,256,1881.6652892561983,3112.214285714286
183,1741.49609375,0.8828125,256,1482.6194690265486,3691.7
184,2198.64453125,0.84765625,256,1905.2903225806451,3830.897435897436
185,2065.3125,0.875,256,1901.767857142857,3210.125
186,1806.984375,0.94921875,256,1748.312757201646,2903.6923076923076
187,2183.62890625,0.8515625,256,1935.3119266055046,3608.184210526316
188,2139.91796875,0.828125,256,1897.3443396226414,3308.681818181818
189,1923.60546875,0.92578125,256,1785.3206751054852,3648.5263157894738
190,1944.98046875,0.87890625,256,1834.9644444444446,2743.483870967742
191,1760.484375,0.92578125,256,1624.2320675105486,3460.0526315789475
192,1621.56640625,0.97265625,256,1572.8192771084337,3355.5714285714284
193,2281.26171875,0.87109375,256,2111.2959641255607,3429.818181818182
194,1771.71484375,0.89453125,256,1574.5502183406113,3443.962962962963
195,1946.8515625,0.80859375,256,1643.024154589372,3230.3673469387754
196,2308.58984375,0.828125,256,2128.254716981132,3177.4772727272725
197,2458.75,0.76953125,256,2220.97461928934,3252.677966101695
198,2127.65625,0.9375,256,2002.4875,4005.1875
199,2287.80859375,0.890625,256,2106.219298245614,3766.464285714286
200,1731.57421875,0.98828125,256,1703.5375494071145,4096.0
201,2233.203125,0.84765625,256,1947.6175115207373,3822.230769230769
202,2077.5625,0.8671875,256,1813.599099099099,3801.0882352941176
203,1902.21875,0.8984375,256,1786.891304347826,2922.423076923077
204,2317.4140625,0.7890625,256,1891.118811881188,3912.074074074074
205,1973.41796875,0.90234375,256,1852.6493506493507,3089.32
206,2264.1328125,0.87109375,256,2083.4484304932735,3485.121212121212
207,1994.40234375,0.9140625,256,1826.8034188034187,3777.0454545454545
208,2400.24609375,0.84765625,256,2137.8894009216588,3860.025641025641
209,2033.578125,0.80078125,256,1898.121951219512,2578.0588235294117
210,2111.546875,0.91015625,256,1981.1716738197424,3432.304347826087
211,2098.58203125,0.94921875,256,2002.1604938271605,3900.923076923077
212,1817.60546875,0.88671875,256,1611.7136563876652,3429.2413793103447
213,2242.4140625,0.8203125,256,2108.1761904761906,2855.2391304347825
214,1865.28515625,0.91796875,256,1736.7148936170213,3304.0476190476193
215,2139.484375,0.828125,256,1970.9198113207547,2951.659090909091
216,2069.9453125,0.88671875,256,1848.5374449339206,3803.0344827586205
217,1933.60546875,0.9296875,256,1844.546218487395,3111.1666666666665
218,1468.0546875,0.96484375,256,1385.2914979757086,3739.4444444444443
219,1796.78125,0.9453125,256,1663.7685950413222,4096.0
220,1966.3046875,0.94140625,256,1878.344398340249,3379.5333333333333
221,2653.87890625,0.8359375,256,2402.2570093457944,3935.9523809523807
222,1508.62890625,0.9765625,256,1476.52,2846.5
223,1444.43359375,0.9765625,256,1406.56,3022.5
224,2244.66015625,0.8046875,256,1938.3155339805826,3506.8
225,2377.625,0.7578125,256,2152.5876288659792,3081.7741935483873
226,1731.0625,0.9453125,256,1608.4214876033059,3851.0
227,2199.33984375,0.80078125,256,1974.8146341463414,3101.843137254902
228,1926.234375,0.84765625,256,1676.6451612903227,3314.974358974359
229,2106.90625,0.8984375,256,2010.4608695652173,2960.076923076923
230,1931.0546875,0.90625,256,1787.3663793103449,3320.0416666666665
231,1887.3828125,0.84765625,256,1558.7465437788019,3715.948717948718
232,2391.52734375,0.8125,256,2055.235576923077,3848.7916666666665
233,1884.3515625,0.95703125,256,1820.5510204081634,3305.3636363636365
234,2010.18359375,0.92578125,256,1852.3628691983122,3978.7894736842104
235,1981.41015625,0.8984375,256,1807.8826086956522,3516.4615384615386
236,2127.53515625,0.8984375,256,1952.095652173913,3679.5
237,2290.15625,0.9375,256,2200.6625,3632.5625
238,2417.578125,0.79296875,256,2050.4039408866997,3823.9245283018868
239,1714.5,0.96875,256,1688.1653225806451,2530.875
240,2343.6640625,0.9140625,256,2207.6068376068374,3790.818181818182
241,2820.3359375,0.765625,256,2468.25,3970.483333333333
242,2042.12109375,0.91015625,256,1931.3862660944205,3163.913043478261
243,2066.65625,0.87890625,256,1929.111111111111,3064.967741935484
244,1763.46484375,0.93359375,256,1726.5230125523012,2282.823529411765
245,1699.1015625,0.9375,256,1665.6833333333334,2200.375
246,1910.84375,0.83203125,256,1729.793427230047,2807.6744186046512
247,1675.60546875,0.984375,256,1647.1468253968253,3468.5
248,2047.41015625,0.9140625,256,1996.0213675213674,2594.0
249,2094.08203125,0.89453125,256,1928.3886462882097,3499.4074074074074
250,1637.3125,0.92578125,256,1467.367088607595,3757.157894736842
251,1732.36328125,0.91796875,256,1582.6340425531914,3407.904761904762
252,1925.7109375,0.9609375,256,1869.979674796748,3296.7
253,2000.10546875,0.84765625,256,1805.1751152073732,3084.7179487179487
254,1706.5390625,0.921875,256,1623.165254237288,2690.35
255,1628.91015625,0.98046875,256,1605.4581673306773,2806.2
256,2066.8515625,0.90625,256,1938.7155172413793,3305.5
257,1947.53125,0.96875,256,1903.883064516129,3300.625
258,1815.9609375,0.87890625,256,1719.7733333333333,2514.0967741935483
259,1810.94140625,0.9765625,256,1777.248,3214.8333333333335
260,1735.75,0.9609375,256,1708.4552845528456,2407.2
261,2095.6171875,0.921875,256,1968.7415254237287,3592.75
262,1725.92578125,0.9375,256,1642.9875,2970.0
263,1657.953125,0.89453125,256,1580.6681222707423,2313.4444444444443
264,1982.359375,0.83984375,256,1833.1162790697674,2764.9756097560976
265,1900.69921875,0.91796875,256,1756.8425531914893,3510.5238095238096
266,1822.6171875,0.9140625,256,1688.888888888889,3245.0
267,2208.5078125,0.875,256,1979.4151785714287,3812.15625
268,2531.0390625,0.80078125,256,2192.7463414634144,3890.843137254902
269,1989.4921875,0.92578125,256,1845.6582278481012,3783.6315789473683
270,2516.125,0.87109375,256,2326.7354260089687,3795.939393939394
271,2181.19140625,0.80078125,256,1846.3804878048782,3527.0
272,1499.89453125,0.94140625,256,1488.7219917012449,1679.4
273,1900.9453125,0.875,256,1607.3348214285713,3956.21875
274,1851.96875,0.8828125,256,1732.9823008849557,2748.3333333333335
275,2076.9765625,0.9609375,256,2019.1422764227643,3499.7
276,1869.703125,0.859375,256,1819.3681818181817,2177.3055555555557
277,2213.33984375,0.9609375,256,2140.6341463414633,4001.9
278,2088.93359375,0.9375,256,2015.7625,3186.5
279,1542.3125,0.95703125,256,1474.8897959183673,3044.0
280,2483.6640625,0.92578125,256,2394.2109704641352,3599.4736842105262
281,1897.59765625,0.87109375,256,1693.8968609865472,3274.121212121212
282,1671.25390625,0.93359375,256,1587.2677824267782,2852.0
283,1715.2421875,0.93359375,256,1573.1882845188284,3712.3529411764707
284,1992.42578125,0.90625,256,1874.4353448275863,3133.0
285,2285.1875,0.82421875,256,1952.9194312796208,3843.1555555555556
286,1500.3125,0.94921875,256,1369.8189300411523,3939.5384615384614
287,1878.23828125,0.921875,256,1737.084745762712,3543.85
288,1809.6484375,0.9609375,256,1777.918699186992,2590.2
289,2328.60546875,0.875,256,2224.28125,3058.875
290,1994.13671875,0.84765625,256,1795.7695852534562,3097.871794871795
291,2100.5,0.87890625,256,1854.5377777777778,3885.7096774193546
292,1447.28125,0.98046875,256,1426.2470119521913,2503.2
293,1618.515625,0.9453125,256,1524.2603305785124,3247.785714285714
294,2050.45703125,0.87890625,256,1870.2177777777779,3358.6451612903224
295,1932.484375,0.92578125,256,1855.970464135021,2886.8947368421054
296,1473.24609375,0.98046875,256,1453.398406374502,2469.6
297,2232.46875,0.90234375,256,2208.4458874458874,2454.44
298,2100.99609375,0.82421875,256,1868.1421800947867,3192.822222222222
299,2018.37109375,0.9140625,256,1846.6153846153845,3845.2272727272725
300,2202.17578125,0.82421875,256,1967.654028436019,3301.822222222222
301,1859.9921875,0.9609375,256,1788.2479674796748,3624.9
302,2255.3046875,0.875,256,2042.375,3745.8125
303,2287.3828125,0.92578125,256,2216.253164556962,3174.6315789473683
304,1725.7734375,0.98828125,256,1704.7391304347825,3499.6666666666665
305,2274.90234375,0.92578125,256,2158.8649789029537,3722.315789473684
306,1924.40625,0.90234375,256,1752.935064935065,3508.8
307,1734.78125,0.91796875,256,1609.2382978723404,3139.6666666666665
308,1618.6328125,0.96875,256,1578.9153225806451,2849.875
309,2212.5625,0.8203125,256,1900.6142857142856,3636.6739130434785
310,2356.97265625,0.8046875,256,1991.7572815533981,3861.66
311,1833.6171875,0.96484375,256,1779.2024291497976,3327.0
312,2054.07421875,0.94140625,256,1961.804979253112,3536.5333333333333
313,1828.8046875,0.9609375,256,1780.7113821138212,3011.9
314,1778.47265625,0.97265625,256,1764.4056224899598,2278.8571428571427
315,1752.1015625,0.92578125,256,1572.3839662447258,3993.842105263158
316,2158.57421875,0.9296875,256,2046.0882352941176,3645.8888888888887
317,2250.4375,0.8125,256,1858.326923076923,3949.5833333333335
318,1868.0859375,0.8828125,256,1712.5663716814158,3039.6666666666665
319,2476.5390625,0.8203125,256,2168.190476190476,3884.217391304348
320,2023.73828125,0.92578125,256,1913.2362869198312,3402.1052631578946
321,1922.52734375,0.9140625,256,1718.1837606837607,4096.0
322,1940.71484375,0.91796875,256,1805.3234042553192,3455.809523809524
323,1963.58984375,0.94140625,256,1841.9917012448134,3917.266666666667
324,2090.62890625,0.859375,256,1872.990909090909,3420.6388888888887
325,1534.58203125,0.9765625,256,1489.488,3413.5
326,2387.25390625,0.890625,256,2233.6798245614036,3637.785714285714
327,1594.3828125,0.890625,256,1483.2412280701753,2499.3928571428573
328,2185.3359375,0.890625,256,2079.311403508772,3048.6785714285716
329,1576.828125,0.9453125,256,1455.0123966942149,3682.5
330,2100.16796875,0.72265625,256,1739.908108108108,3038.8732394366198
331,2003.17578125,0.875,256,1768.513392857143,3645.8125
332,1962.85546875,0.890625,256,1760.8333333333333,3607.8928571428573
333,2145.23046875,0.953125,256,2054.5368852459014,3989.3333333333335
334,1928.17578125,0.88671875,256,1813.4273127753304,2826.3793103448274
335,2085.328125,0.8984375,256,1985.9130434782608,2964.769230769231
336,1975.91796875,0.9453125,256,1881.3801652892562,3610.0714285714284
337,1890.2890625,0.95703125,256,1799.6775510204081,3908.4545454545455
338,1575.26171875,0.98828125,256,1552.9130434782608,3460.0
339,2124.6484375,0.875,256,1879.825892857143,3838.40625
340,1910.1796875,0.90625,256,1901.8663793103449,1990.5416666666667
341,2181.2890625,0.9140625,256,2016.3290598290598,3935.8636363636365
342,2001.87890625,0.9296875,256,1857.781512605042,3907.1666666666665
343,1822.79296875,0.89453125,256,1828.5502183406113,1773.962962962963
344,2000.08984375,0.875,256,1880.5982142857142,2836.53125
345,1657.68359375,0.93359375,256,1519.8284518828452,3595.764705882353
346,2091.3984375,0.8984375,256,1938.0434782608695,3448.0
347,2400.53125,0.88671875,256,2222.4008810572686,3794.862068965517
348,1752.16015625,0.91015625,256,1644.068669527897,2847.1739130434785
349,2122.9375,0.93359375,256,2011.18410041841,3694.0588235294117
350,2186.0390625,0.90625,256,2073.2456896551726,3276.375
351,2124.9296875,0.8515625,256,1893.7018348623853,3451.4473684210525
352,1762.9609375,0.9609375,256,1691.2235772357724,3527.7
353,2686.0078125,0.8984375,256,2534.495652173913,4026.3076923076924
354,2071.55859375,0.85546875,256,1974.164383561644,2648.027027027027
355,1773.32421875,0.94140625,256,1650.2904564315352,3750.0666666666666
356,1799.96875,0.98046875,256,1771.6613545816733,3221.0
357,2400.4140625,0.8515625,256,2148.97247706422,3842.8947368421054
358,2014.796875,0.8515625,256,1721.133027522936,3699.5
359,2322.77734375,0.84765625,256,2122.0276497695854,3439.769230769231
360,1828.03515625,0.92578125,256,1663.5611814345991,3879.6315789473683
361,2038.72265625,0.91015625,256,1872.5450643776824,3722.1739130434785
362,2053.015625,0.93359375,256,2008.1171548117154,2684.235294117647
363,2081.390625,0.8359375,256,1843.8504672897195,3291.714285714286
364,2026.18359375,0.90234375,256,1951.7489177489178,2713.96
365,1697.5,0.87109375,256,1644.3497757847533,2056.6666666666665
366,1617.40234375,0.91796875,256,1632.0893617021277,1453.047619047619
367,1626.83203125,0.953125,256,1512.4303278688524,3953.0
368,1965.15234375,0.90625,256,1831.6637931034484,3255.5416666666665
369,1870.16796875,0.9140625,256,1772.3034188034187,2911.090909090909
370,2322.875,0.87890625,256,2102.3244444444445,3923.6451612903224
371,1767.0,0.90625,256,1623.0258620689656,3158.75
372,1826.9296875,0.9375,256,1719.3666666666666,3440.375
373,2149.5859375,0.88671875,256,1976.215859030837,3506.655172413793
374,1872.17578125,0.90625,256,1711.2974137931035,3427.3333333333335
375,2135.515625,0.88671875,256,2015.1145374449338,3077.9655172413795
376,1578.93359375,0.9296875,256,1460.2268907563025,3148.5
377,2221.7578125,0.87109375,256,1949.1838565022422,4063.6969696969695
378,1972.921875,0.9140625,256,1805.3076923076924,3755.7272727272725
379,1942.73828125,0.9609375,256,1861.4146341463415,3943.3
380,2147.16015625,0.90625,256,2068.8577586206898,2904.0833333333335
381,1896.3125,0.8046875,256,1612.6990291262136,3064.8
382,2031.578125,0.88671875,256,1903.4801762114537,3034.2758620689656
383,1888.234375,0.93359375,256,1806.8995815899582,3031.705882352941
384,1991.14453125,0.81640625,256,1874.9473684210527,2507.851063829787
385,1299.3515625,0.98046875,256,1258.6533864541832,3342.4
386,1730.046875,0.9765625,256,1685.872,3570.6666666666665
387,1897.6953125,0.85546875,256,1597.1187214611873,3676.7837837837837
388,1798.51953125,0.9140625,256,1588.3803418803418,4033.6363636363635
389,1688.49609375,0.94140625,256,1548.1618257261412,3943.2
390,2226.4296875,0.87109375,256,1962.439461883408,4010.3636363636365
391,2341.31640625,0.83984375,256,2204.3395348837207,3059.609756097561
392,1778.7109375,0.96875,256,1744.0282258064517,2853.875
393,1771.69140625,0.8828125,256,1706.3849557522124,2263.6666666666665
394,2060.38671875,0.9296875,256,1913.5966386554621,4001.277777777778
395,2148.5625,0.94140625,256,2101.0539419087136,2911.866666666667
396,1884.6328125,0.9453125,256,1822.4380165289256,2959.714285714286
397,1878.8359375,0.8984375,256,1699.2739130434782,3467.269230769231
398,1871.5,0.9453125,256,1775.698347107438,3527.5
399,2238.3515625,0.87109375,256,2120.0224215246635,3037.969696969697
400,1952.46484375,0.88671875,256,1818.4229074889868,3001.689655172414
401,1814.30078125,0.93359375,256,1727.062761506276,3040.764705882353
402,2204.44921875,0.87109375,256,2083.7937219730943,3019.787878787879
403,1905.13671875,0.92578125,256,1782.2025316455697,3438.5789473684213
404,2136.29296875,0.9375,256,2019.4791666666667,3888.5
405,2015.265625,0.9296875,256,1862.0378151260504,4041.277777777778
406,2133.81640625,0.9453125,256,2031.5537190082644,3901.5
407,2335.6015625,0.859375,256,2062.45,4004.8611111111113
408,1665.8359375,0.9609375,256,1570.0528455284552,4022.1
409,1781.2578125,0.8515625,256,1575.0871559633028,2964.0263157894738
410,1783.3984375,0.875,256,1609.142857142857,3003.1875
411,1892.1328125,0.9375,256,1749.6333333333334,4029.625
412,2511.07421875,0.8984375,256,2379.0173913043477,3679.269230769231
413,2184.4453125,0.90234375,256,2042.2770562770563,3498.08
414,2028.03515625,0.87109375,256,1758.085201793722,3852.242424242424
415,1971.40625,0.890625,256,1731.1315789473683,3927.9285714285716
416,2502.65234375,0.75390625,256,2090.2176165803107,3766.1428571428573
417,1740.51171875,0.890625,256,1608.5570175438597,2815.0
418,2060.6015625,0.9140625,256,1897.6324786324785,3794.0
419,1831.828125,0.9765625,256,1822.8,2208.0
420,1647.3984375,0.9765625,256,1615.244,2987.1666666666665
421,2189.75,0.94140625,256,2117.244813278008,3354.6666666666665
422,1940.296875,0.953125,256,1840.2377049180327,3974.8333333333335
423,2171.8671875,0.89453125,256,1994.46288209607,3676.5185185185187
424,2352.58984375,0.890625,256,2237.8815789473683,3286.6428571428573
425,1907.13671875,0.89453125,256,1757.0873362445416,3179.777777777778
426,1845.203125,0.9765625,256,1825.156,2680.5
427,1491.05078125,0.9375,256,1329.95,3907.5625
428,2004.9375,0.94140625,256,1897.1286307053942,3737.0666666666666
429,1688.12109375,0.9609375,256,1637.8699186991869,2924.3
430,2007.6171875,0.9375,256,1916.9708333333333,3367.3125
431,2094.78515625,0.79296875,256,1725.1625615763546,3510.509433962264
